province,date,temp_max,temp_min,wind_speed,precipitation,humidity
HO CHI MINH,2017-02-02,33.0,25.0,4.0,11.9,74.0
HO CHI MINH,2018-02-02,33.0,25.0,7.0,0.0,59.0
HO CHI MINH,2019-02-02,35.0,26.0,9.0,0.0,55.0
HO CHI MINH,2020-02-02,36.0,23.0,9.0,0.0,53.0
HO CHI MINH,2021-02-02,34.0,25.0,8.0,0.0,60.0
HO CHI MINH,2009-02-03,33.0,23.0,6.0,0.0,65.0
HO CHI MINH,2010-02-03,33.0,26.0,9.0,0.0,62.0
HO CHI MINH,2011-02-03,34.0,23.0,5.0,0.0,65.0
HO CHI MINH,2012-02-03,33.0,26.0,6.0,0.0,71.0
HO CHI MINH,2013-02-03,36.0,25.0,12.0,0.0,56.0
HO CHI MINH,2014-02-03,37.0,21.0,7.0,0.0,67.0
HO CHI MINH,2015-02-03,33.0,22.0,11.0,0.0,56.0
HO CHI MINH,2016-02-03,35.0,26.0,9.0,0.0,54.0
HO CHI MINH,2017-02-03,32.0,25.0,6.0,3.3,77.0
HO CHI MINH,2018-02-03,34.0,24.0,8.0,0.0,57.0
HO CHI MINH,2019-02-03,33.0,25.0,10.0,0.0,61.0
HO CHI MINH,2020-02-03,35.0,23.0,10.0,0.0,55.0
HO CHI MINH,2021-02-03,34.0,23.0,9.0,0.0,60.0
HO CHI MINH,2009-02-05,34.0,22.0,7.0,0.0,65.0
HO CHI MINH,2010-02-05,37.0,25.0,10.0,0.0,57.0
HO CHI MINH,2011-02-05,34.0,22.0,6.0,0.0,67.0
HO CHI MINH,2012-02-05,35.0,25.0,8.0,0.8,66.0
HO CHI MINH,2013-02-05,36.0,25.0,10.0,0.0,62.0
HO CHI MINH,2014-02-05,33.0,22.0,12.0,0.3,73.0
HO CHI MINH,2015-02-05,34.0,22.0,8.0,0.0,54.0
HO CHI MINH,2016-02-05,35.0,26.0,10.0,0.0,57.0
HO CHI MINH,2017-02-05,32.0,24.0,8.0,8.8,76.0
HO CHI MINH,2018-02-05,33.0,24.0,7.0,0.0,52.0
HO CHI MINH,2019-02-05,34.0,24.0,12.0,0.0,65.0
HO CHI MINH,2020-02-05,35.0,23.0,11.0,0.0,53.0
HO CHI MINH,2021-02-05,34.0,24.0,8.0,0.0,59.0
HO CHI MINH,2009-01-30,35.0,22.0,5.0,0.0,62.0
HO CHI MINH,2010-01-30,34.0,25.0,9.0,0.0,57.0
HO CHI MINH,2011-01-30,34.0,22.0,6.0,0.0,62.0
HO CHI MINH,2012-01-30,33.0,24.0,9.0,4.0,73.0
HO CHI MINH,2013-01-30,35.0,24.0,9.0,0.0,61.0
HO CHI MINH,2014-01-30,32.0,21.0,7.0,0.0,66.0
HO CHI MINH,2015-01-30,35.0,23.0,10.0,0.0,62.0
HO CHI MINH,2016-01-30,34.0,25.0,15.0,0.0,63.0
HO CHI MINH,2017-01-30,32.0,24.0,7.0,0.0,67.0
HO CHI MINH,2018-01-30,34.0,26.0,7.0,0.1,67.0
HO CHI MINH,2019-01-30,36.0,25.0,12.0,0.0,53.0
HO CHI MINH,2020-01-30,33.0,23.0,12.0,0.0,66.0
HO CHI MINH,2021-01-30,32.0,24.0,7.0,0.0,57.0
HO CHI MINH,2009-02-07,36.0,22.0,7.0,0.0,57.0
HO CHI MINH,2010-02-07,36.0,25.0,12.0,0.0,60.0
HO CHI MINH,2011-02-07,34.0,22.0,5.0,0.0,65.0
HO CHI MINH,2012-02-07,34.0,24.0,7.0,1.6,72.0
HO CHI MINH,2013-02-07,36.0,25.0,7.0,0.0,69.0
HO CHI MINH,2014-02-07,35.0,20.0,11.0,0.0,73.0
HO CHI MINH,2015-02-07,33.0,22.0,8.0,0.0,57.0
HO CHI MINH,2016-02-07,34.0,21.0,12.0,0.0,50.0
HO CHI MINH,2017-02-07,33.0,23.0,7.0,0.0,67.0
HO CHI MINH,2018-02-07,31.0,24.0,7.0,0.0,55.0
HO CHI MINH,2019-02-07,35.0,25.0,11.0,0.0,68.0
HO CHI MINH,2020-02-07,37.0,24.0,9.0,0.0,55.0
HO CHI MINH,2021-02-07,33.0,26.0,11.0,0.2,56.0
HO CHI MINH,2009-02-08,35.0,23.0,5.0,0.0,57.0
HO CHI MINH,2010-02-08,36.0,25.0,13.0,0.0,56.0
HO CHI MINH,2011-02-08,36.0,21.0,5.0,0.0,63.0
HO CHI MINH,2012-02-08,35.0,24.0,10.0,1.5,72.0
HO CHI MINH,2013-02-08,36.0,24.0,10.0,2.2,71.0
HO CHI MINH,2014-02-08,34.0,20.0,8.0,0.0,72.0
HO CHI MINH,2015-02-08,33.0,22.0,11.0,0.0,56.0
HO CHI MINH,2016-02-08,33.0,20.0,8.0,0.0,52.0
HO CHI MINH,2017-02-08,35.0,23.0,6.0,0.0,68.0
HO CHI MINH,2018-02-08,32.0,22.0,8.0,0.0,58.0
HO CHI MINH,2019-02-08,38.0,25.0,13.0,0.0,68.0
HO CHI MINH,2020-02-08,35.0,23.0,10.0,0.0,57.0
HO CHI MINH,2021-02-08,33.0,24.0,12.0,1.7,64.0
HO CHI MINH,2009-02-09,35.0,22.0,6.0,0.0,61.0
HO CHI MINH,2010-02-09,36.0,24.0,12.0,0.0,55.0
HO CHI MINH,2011-02-09,36.0,22.0,8.0,0.0,63.0
HO CHI MINH,2012-02-09,34.0,24.0,7.0,0.0,70.0
HO CHI MINH,2013-02-09,36.0,24.0,11.0,0.2,65.0
HO CHI MINH,2014-02-09,37.0,20.0,7.0,0.0,66.0
HO CHI MINH,2015-02-09,33.0,21.0,10.0,0.0,55.0
HO CHI MINH,2016-02-09,34.0,22.0,8.0,0.0,56.0
HO CHI MINH,2017-02-09,34.0,23.0,8.0,0.0,68.0
HO CHI MINH,2018-02-09,35.0,24.0,8.0,0.0,62.0
HO CHI MINH,2019-02-09,37.0,25.0,13.0,0.0,66.0
HO CHI MINH,2020-02-09,26.0,23.0,10.0,1.1,64.0
HO CHI MINH,2021-02-09,34.0,24.0,9.0,0.4,64.0
HO CHI MINH,2009-01-18,35.0,21.0,5.0,0.0,68.0
HO CHI MINH,2010-01-18,33.0,23.0,8.0,0.7,62.0
HO CHI MINH,2011-01-18,33.0,22.0,4.0,0.0,67.0
HO CHI MINH,2012-01-18,32.0,24.0,11.0,19.3,78.0
HO CHI MINH,2013-01-18,32.0,22.0,6.0,0.0,63.0
HO CHI MINH,2014-01-18,31.0,20.0,8.0,0.0,62.0
HO CHI MINH,2015-01-18,31.0,21.0,8.0,0.0,60.0
HO CHI MINH,2016-01-18,35.0,25.0,12.0,0.0,70.0
HO CHI MINH,2017-01-18,32.0,24.0,7.0,0.0,66.0
HO CHI MINH,2018-01-18,34.0,24.0,5.0,0.6,67.0
HO CHI MINH,2019-01-18,33.0,25.0,8.0,0.0,56.0
HO CHI MINH,2020-01-18,35.0,24.0,10.0,0.0,60.0
HO CHI MINH,2021-01-18,32.0,22.0,10.0,0.0,54.0
HO CHI MINH,2009-02-06,36.0,22.0,7.0,0.0,55.0
HO CHI MINH,2010-02-06,36.0,25.0,12.0,0.0,60.0
HO CHI MINH,2011-02-06,34.0,23.0,6.0,0.0,65.0
HO CHI MINH,2012-02-06,34.0,24.0,8.0,0.9,71.0
HO CHI MINH,2013-02-06,35.0,25.0,8.0,0.0,66.0
HO CHI MINH,2014-02-06,34.0,22.0,13.0,0.0,73.0
HO CHI MINH,2015-02-06,34.0,22.0,7.0,0.0,51.0
HO CHI MINH,2016-02-06,34.0,24.0,10.0,0.7,54.0
HO CHI MINH,2017-02-06,33.0,23.0,9.0,0.5,72.0
HO CHI MINH,2018-02-06,32.0,22.0,6.0,0.0,52.0
HO CHI MINH,2019-02-06,34.0,24.0,13.0,0.0,65.0
HO CHI MINH,2020-02-06,35.0,23.0,10.0,0.0,48.0
HO CHI MINH,2021-02-06,33.0,24.0,10.0,0.0,60.0
HO CHI MINH,2009-02-11,27.0,24.0,4.0,7.9,86.0
HO CHI MINH,2010-02-11,37.0,24.0,11.0,0.0,59.0
HO CHI MINH,2011-02-11,36.0,22.0,9.0,0.0,68.0
HO CHI MINH,2012-02-11,35.0,25.0,7.0,1.4,67.0
HO CHI MINH,2013-02-11,35.0,25.0,7.0,0.0,59.0
HO CHI MINH,2014-02-11,34.0,24.0,8.0,4.8,72.0
HO CHI MINH,2015-02-11,34.0,22.0,10.0,0.0,57.0
HO CHI MINH,2016-02-11,36.0,24.0,11.0,0.0,62.0
HO CHI MINH,2017-02-11,34.0,23.0,9.0,0.0,57.0
HO CHI MINH,2018-02-11,33.0,23.0,7.0,0.0,65.0
HO CHI MINH,2019-02-11,35.0,23.0,14.0,0.0,52.0
HO CHI MINH,2020-02-11,34.0,25.0,9.0,0.0,57.0
HO CHI MINH,2021-02-11,32.0,24.0,9.0,1.4,67.0
HO CHI MINH,2009-02-12,30.0,23.0,5.0,7.4,78.0
HO CHI MINH,2010-02-12,38.0,26.0,10.0,0.0,56.0
HO CHI MINH,2011-02-12,35.0,23.0,9.0,0.0,68.0
HO CHI MINH,2012-02-12,34.0,25.0,6.0,0.3,67.0
HO CHI MINH,2013-02-12,37.0,25.0,9.0,0.0,60.0
HO CHI MINH,2014-02-12,35.0,24.0,9.0,0.5,69.0
HO CHI MINH,2015-02-12,33.0,21.0,11.0,0.0,56.0
HO CHI MINH,2016-02-12,36.0,26.0,13.0,0.0,65.0
HO CHI MINH,2017-02-12,34.0,21.0,8.0,0.0,54.0
HO CHI MINH,2018-02-12,36.0,24.0,6.0,0.0,54.0
HO CHI MINH,2019-02-12,34.0,26.0,13.0,0.0,52.0
HO CHI MINH,2020-02-12,36.0,26.0,15.0,0.0,56.0
HO CHI MINH,2021-02-12,33.0,23.0,7.0,0.0,66.0
HO CHI MINH,2009-02-13,35.0,23.0,5.0,0.8,71.0
HO CHI MINH,2010-02-13,38.0,26.0,11.0,0.0,54.0
HO CHI MINH,2011-02-13,35.0,23.0,7.0,0.7,68.0
HO CHI MINH,2012-02-13,33.0,24.0,6.0,4.3,68.0
HO CHI MINH,2013-02-13,37.0,24.0,8.0,0.0,55.0
HO CHI MINH,2014-02-13,33.0,24.0,11.0,3.2,66.0
HO CHI MINH,2015-02-13,33.0,22.0,11.0,0.0,58.0
HO CHI MINH,2016-02-13,35.0,25.0,13.0,0.2,64.0
HO CHI MINH,2017-02-13,34.0,22.0,8.0,0.0,53.0
HO CHI MINH,2018-02-13,34.0,23.0,8.0,0.0,52.0
HO CHI MINH,2019-02-13,35.0,25.0,13.0,0.0,51.0
HO CHI MINH,2020-02-13,36.0,25.0,15.0,0.0,63.0
HO CHI MINH,2021-02-13,32.0,22.0,9.0,0.0,65.0
HO CHI MINH,2009-02-14,35.0,24.0,7.0,2.3,69.0
HO CHI MINH,2010-02-14,37.0,25.0,12.0,0.0,53.0
HO CHI MINH,2011-02-14,36.0,23.0,10.0,0.2,65.0
HO CHI MINH,2012-02-14,34.0,24.0,6.0,0.0,68.0
HO CHI MINH,2013-02-14,37.0,26.0,8.0,0.6,58.0
HO CHI MINH,2014-02-14,35.0,24.0,9.0,0.0,62.0
HO CHI MINH,2015-02-14,33.0,22.0,13.0,0.0,62.0
HO CHI MINH,2016-02-14,36.0,25.0,15.0,0.0,63.0
HO CHI MINH,2017-02-14,32.0,22.0,9.0,0.0,56.0
HO CHI MINH,2018-02-14,35.0,24.0,7.0,0.0,56.0
HO CHI MINH,2019-02-14,35.0,25.0,15.0,0.0,52.0
HO CHI MINH,2020-02-14,34.0,24.0,15.0,0.0,69.0
HO CHI MINH,2021-02-14,31.0,22.0,10.0,0.4,67.0
HO CHI MINH,2009-01-27,34.0,24.0,6.0,0.0,62.0
HO CHI MINH,2010-01-27,35.0,24.0,7.0,0.2,58.0
HO CHI MINH,2011-01-27,34.0,23.0,7.0,3.9,72.0
HO CHI MINH,2012-01-27,33.0,24.0,4.0,1.9,70.0
HO CHI MINH,2013-01-27,33.0,23.0,9.0,0.0,67.0
HO CHI MINH,2014-01-27,32.0,21.0,7.0,0.0,66.0
HO CHI MINH,2015-01-27,35.0,23.0,9.0,0.0,57.0
HO CHI MINH,2016-01-27,34.0,25.0,11.0,0.0,56.0
HO CHI MINH,2017-01-27,32.0,22.0,8.0,0.1,62.0
HO CHI MINH,2018-01-27,33.0,26.0,6.0,0.1,67.0
HO CHI MINH,2019-01-27,34.0,24.0,6.0,0.0,56.0
HO CHI MINH,2020-01-27,33.0,24.0,14.0,0.0,69.0
HO CHI MINH,2021-01-27,34.0,24.0,10.0,0.0,60.0
HO CHI MINH,2009-02-10,32.0,25.0,5.0,6.0,72.0
HO CHI MINH,2010-02-10,36.0,25.0,13.0,0.0,59.0
HO CHI MINH,2011-02-10,35.0,21.0,9.0,0.0,63.0
HO CHI MINH,2012-02-10,34.0,24.0,7.0,5.2,69.0
HO CHI MINH,2013-02-10,35.0,25.0,7.0,0.0,60.0
HO CHI MINH,2014-02-10,37.0,23.0,9.0,0.0,67.0
HO CHI MINH,2015-02-10,34.0,21.0,9.0,0.0,53.0
HO CHI MINH,2016-02-10,36.0,24.0,9.0,0.0,60.0
HO CHI MINH,2017-02-10,34.0,23.0,9.0,0.0,64.0
HO CHI MINH,2018-02-10,33.0,23.0,7.0,0.0,67.0
HO CHI MINH,2019-02-10,35.0,24.0,16.0,0.0,59.0
HO CHI MINH,2020-02-10,32.0,24.0,7.0,0.0,57.0
HO CHI MINH,2021-02-10,33.0,24.0,8.0,0.0,64.0
HO CHI MINH,2009-02-17,35.0,25.0,9.0,1.4,65.0
HO CHI MINH,2010-02-17,37.0,25.0,9.0,0.0,54.0
HO CHI MINH,2011-02-17,37.0,24.0,7.0,0.4,67.0
HO CHI MINH,2012-02-17,33.0,24.0,5.0,36.5,76.0
HO CHI MINH,2013-02-17,39.0,25.0,9.0,0.0,55.0
HO CHI MINH,2014-02-17,35.0,23.0,12.0,0.0,65.0
HO CHI MINH,2015-02-17,35.0,23.0,12.0,0.0,59.0
HO CHI MINH,2016-02-17,35.0,25.0,11.0,0.0,55.0
HO CHI MINH,2017-02-17,32.0,22.0,10.0,0.0,61.0
HO CHI MINH,2018-02-17,35.0,25.0,10.0,0.0,63.0
HO CHI MINH,2019-02-17,35.0,25.0,14.0,0.0,64.0
HO CHI MINH,2020-02-17,35.0,26.0,12.0,0.4,60.0
HO CHI MINH,2021-02-17,34.0,23.0,10.0,0.0,60.0
HO CHI MINH,2009-02-16,36.0,24.0,7.0,1.7,72.0
HO CHI MINH,2010-02-16,38.0,25.0,13.0,0.0,52.0
HO CHI MINH,2011-02-16,36.0,24.0,9.0,0.2,65.0
HO CHI MINH,2012-02-16,34.0,24.0,5.0,0.6,76.0
HO CHI MINH,2013-02-16,37.0,25.0,9.0,0.3,56.0
HO CHI MINH,2014-02-16,36.0,23.0,12.0,0.0,63.0
HO CHI MINH,2015-02-16,34.0,22.0,13.0,0.0,67.0
HO CHI MINH,2016-02-16,35.0,25.0,13.0,0.0,53.0
HO CHI MINH,2017-02-16,33.0,22.0,7.0,0.0,56.0
HO CHI MINH,2018-02-16,36.0,24.0,9.0,0.0,67.0
HO CHI MINH,2019-02-16,35.0,25.0,14.0,0.0,56.0
HO CHI MINH,2020-02-16,36.0,25.0,11.0,0.0,66.0
HO CHI MINH,2021-02-16,34.0,22.0,11.0,0.0,64.0
HO CHI MINH,2009-02-19,35.0,26.0,12.0,0.0,60.0
HO CHI MINH,2010-02-19,34.0,26.0,11.0,0.0,58.0
HO CHI MINH,2011-02-19,36.0,24.0,6.0,3.2,69.0
HO CHI MINH,2012-02-19,32.0,22.0,9.0,0.8,66.0
HO CHI MINH,2013-02-19,37.0,24.0,11.0,0.0,60.0
HO CHI MINH,2014-02-19,35.0,23.0,10.0,0.9,70.0
HO CHI MINH,2015-02-19,34.0,24.0,11.0,0.4,61.0
HO CHI MINH,2016-02-19,36.0,24.0,13.0,0.0,54.0
HO CHI MINH,2017-02-19,33.0,24.0,9.0,2.4,66.0
HO CHI MINH,2018-02-19,35.0,26.0,16.0,0.0,59.0
HO CHI MINH,2019-02-19,34.0,25.0,15.0,0.0,68.0
HO CHI MINH,2020-02-19,37.0,24.0,8.0,0.0,49.0
HO CHI MINH,2021-02-19,35.0,23.0,9.0,0.0,50.0
HO CHI MINH,2009-02-20,36.0,26.0,8.0,0.2,61.0
HO CHI MINH,2010-02-20,38.0,25.0,10.0,0.0,58.0
HO CHI MINH,2011-02-20,35.0,24.0,6.0,3.7,70.0
HO CHI MINH,2012-02-20,33.0,22.0,6.0,0.1,64.0
HO CHI MINH,2013-02-20,36.0,24.0,7.0,0.0,60.0
HO CHI MINH,2014-02-20,35.0,23.0,8.0,0.0,61.0
HO CHI MINH,2015-02-20,35.0,24.0,13.0,0.0,59.0
HO CHI MINH,2016-02-20,36.0,24.0,15.0,0.0,52.0
HO CHI MINH,2017-02-20,32.0,25.0,5.0,0.4,68.0
HO CHI MINH,2018-02-20,36.0,25.0,12.0,0.0,56.0
HO CHI MINH,2019-02-20,35.0,26.0,15.0,0.0,64.0
HO CHI MINH,2020-02-20,35.0,24.0,8.0,0.0,53.0
HO CHI MINH,2021-02-20,35.0,24.0,7.0,0.0,54.0
HO CHI MINH,2009-02-21,37.0,26.0,11.0,0.0,58.0
HO CHI MINH,2010-02-21,34.0,25.0,9.0,7.9,65.0
HO CHI MINH,2011-02-21,34.0,24.0,7.0,1.6,68.0
HO CHI MINH,2012-02-21,33.0,25.0,6.0,19.7,75.0
HO CHI MINH,2013-02-21,36.0,24.0,5.0,0.0,55.0
HO CHI MINH,2014-02-21,35.0,24.0,7.0,2.7,63.0
HO CHI MINH,2015-02-21,35.0,24.0,15.0,0.0,64.0
HO CHI MINH,2016-02-21,35.0,24.0,12.0,0.0,54.0
HO CHI MINH,2017-02-21,34.0,25.0,11.0,10.5,68.0
HO CHI MINH,2018-02-21,35.0,25.0,13.0,0.0,59.0
HO CHI MINH,2019-02-21,36.0,26.0,14.0,0.0,62.0
HO CHI MINH,2020-02-21,36.0,25.0,9.0,0.0,49.0
HO CHI MINH,2021-02-21,35.0,24.0,9.0,0.0,56.0
HO CHI MINH,2009-02-22,37.0,26.0,9.0,0.0,56.0
HO CHI MINH,2010-02-22,33.0,24.0,7.0,1.5,67.0
HO CHI MINH,2011-02-22,31.0,24.0,8.0,0.2,70.0
HO CHI MINH,2012-02-22,32.0,25.0,13.0,9.9,77.0
HO CHI MINH,2013-02-22,26.0,24.0,8.0,14.5,75.0
HO CHI MINH,2014-02-22,35.0,24.0,10.0,0.0,62.0
HO CHI MINH,2015-02-22,34.0,24.0,12.0,0.0,64.0
HO CHI MINH,2016-02-22,36.0,24.0,12.0,0.0,61.0
HO CHI MINH,2017-02-22,35.0,25.0,12.0,0.0,66.0
HO CHI MINH,2018-02-22,36.0,26.0,13.0,0.0,57.0
HO CHI MINH,2019-02-22,33.0,26.0,14.0,0.0,67.0
HO CHI MINH,2020-02-22,36.0,25.0,10.0,0.0,48.0
HO CHI MINH,2021-02-22,34.0,22.0,10.0,0.0,61.0
HO CHI MINH,2009-02-23,34.0,26.0,7.0,0.0,57.0
HO CHI MINH,2010-02-23,36.0,27.0,11.0,0.0,58.0
HO CHI MINH,2011-02-23,36.0,23.0,9.0,0.1,64.0
HO CHI MINH,2012-02-23,35.0,24.0,10.0,0.0,74.0
HO CHI MINH,2013-02-23,33.0,23.0,9.0,0.8,69.0
HO CHI MINH,2014-02-23,34.0,24.0,10.0,0.0,62.0
HO CHI MINH,2015-02-23,34.0,24.0,12.0,0.0,66.0
HO CHI MINH,2016-02-23,36.0,24.0,14.0,0.0,60.0
HO CHI MINH,2017-02-23,35.0,25.0,12.0,0.0,66.0
HO CHI MINH,2018-02-23,36.0,26.0,14.0,0.0,53.0
HO CHI MINH,2019-02-23,34.0,25.0,14.0,0.0,62.0
HO CHI MINH,2020-02-23,37.0,24.0,11.0,0.0,45.0
HO CHI MINH,2021-02-23,35.0,22.0,10.0,0.0,65.0
HO CHI MINH,2009-02-24,37.0,26.0,9.0,1.1,57.0
HO CHI MINH,2010-02-24,36.0,24.0,9.0,0.0,60.0
HO CHI MINH,2011-02-24,36.0,23.0,8.0,0.0,61.0
HO CHI MINH,2012-02-24,36.0,24.0,9.0,0.0,74.0
HO CHI MINH,2013-02-24,36.0,25.0,8.0,2.5,63.0
HO CHI MINH,2014-02-24,35.0,23.0,8.0,0.0,61.0
HO CHI MINH,2015-02-24,33.0,24.0,12.0,0.4,69.0
HO CHI MINH,2016-02-24,35.0,25.0,12.0,0.0,49.0
HO CHI MINH,2017-02-24,35.0,25.0,12.0,0.0,63.0
HO CHI MINH,2018-02-24,37.0,26.0,13.0,0.0,50.0
HO CHI MINH,2019-02-24,35.0,25.0,14.0,0.0,62.0
HO CHI MINH,2020-02-24,36.0,24.0,9.0,0.0,49.0
HO CHI MINH,2021-02-24,35.0,23.0,9.0,0.0,64.0
HO CHI MINH,2009-02-26,35.0,28.0,10.0,0.0,55.0
HO CHI MINH,2010-02-26,37.0,25.0,8.0,0.0,59.0
HO CHI MINH,2011-02-26,37.0,24.0,11.0,0.0,62.0
HO CHI MINH,2012-02-26,35.0,25.0,10.0,4.1,73.0
HO CHI MINH,2013-02-26,37.0,26.0,13.0,0.0,56.0
HO CHI MINH,2014-02-26,36.0,23.0,12.0,0.0,64.0
HO CHI MINH,2015-02-26,35.0,24.0,14.0,0.0,64.0
HO CHI MINH,2016-02-26,35.0,25.0,12.0,0.1,51.0
HO CHI MINH,2017-02-26,34.0,25.0,7.0,14.7,67.0
HO CHI MINH,2018-02-26,37.0,26.0,8.0,0.0,52.0
HO CHI MINH,2019-02-26,35.0,25.0,17.0,0.0,56.0
HO CHI MINH,2020-02-26,36.0,25.0,14.0,0.0,54.0
HO CHI MINH,2021-02-26,36.0,25.0,12.0,0.0,65.0
HO CHI MINH,2009-02-27,33.0,26.0,9.0,3.9,65.0
HO CHI MINH,2010-02-27,37.0,25.0,8.0,0.0,61.0
HO CHI MINH,2011-02-27,34.0,24.0,10.0,0.2,62.0
HO CHI MINH,2012-02-27,35.0,25.0,10.0,2.0,69.0
HO CHI MINH,2013-02-27,37.0,26.0,16.0,0.0,58.0
HO CHI MINH,2014-02-27,38.0,24.0,10.0,0.0,60.0
HO CHI MINH,2015-02-27,35.0,25.0,15.0,0.1,65.0
HO CHI MINH,2016-02-27,36.0,25.0,12.0,0.0,50.0
HO CHI MINH,2017-02-27,34.0,25.0,9.0,0.1,61.0
HO CHI MINH,2018-02-27,36.0,26.0,8.0,0.0,53.0
HO CHI MINH,2019-02-27,37.0,25.0,14.0,0.0,54.0
HO CHI MINH,2020-02-27,36.0,26.0,13.0,0.0,49.0
HO CHI MINH,2021-02-27,35.0,24.0,15.0,0.0,64.0
HO CHI MINH,2009-02-28,28.0,24.0,5.0,14.6,82.0
HO CHI MINH,2010-02-28,37.0,25.0,12.0,0.0,60.0
HO CHI MINH,2011-02-28,36.0,24.0,7.0,0.1,65.0
HO CHI MINH,2012-02-28,35.0,25.0,9.0,2.0,66.0
HO CHI MINH,2013-02-28,37.0,25.0,15.0,0.0,64.0
HO CHI MINH,2014-02-28,36.0,23.0,12.0,0.0,62.0
HO CHI MINH,2015-02-28,35.0,26.0,14.0,0.0,65.0
HO CHI MINH,2016-02-28,35.0,25.0,9.0,0.0,53.0
HO CHI MINH,2017-02-28,35.0,25.0,10.0,0.0,57.0
HO CHI MINH,2018-02-28,37.0,26.0,9.0,0.0,55.0
HO CHI MINH,2019-02-28,36.0,25.0,14.0,0.0,58.0
HO CHI MINH,2020-02-28,36.0,25.0,12.0,0.0,53.0
HO CHI MINH,2021-02-28,35.0,25.0,15.0,0.0,62.0
HO CHI MINH,2009-03-01,33.0,23.0,8.0,3.5,69.0
HO CHI MINH,2010-03-01,37.0,25.0,10.0,0.0,57.0
HO CHI MINH,2011-03-01,36.0,23.0,7.0,0.5,69.0
HO CHI MINH,2012-03-01,35.0,25.0,9.0,5.0,70.0
HO CHI MINH,2013-03-01,37.0,25.0,13.0,0.0,67.0
HO CHI MINH,2014-03-01,37.0,23.0,10.0,0.0,67.0
HO CHI MINH,2015-03-01,36.0,25.0,14.0,0.0,59.0
HO CHI MINH,2016-03-01,36.0,24.0,8.0,0.0,50.0
HO CHI MINH,2017-03-01,35.0,26.0,7.0,2.4,56.0
HO CHI MINH,2018-03-01,34.0,26.0,13.0,0.0,62.0
HO CHI MINH,2019-03-01,36.0,26.0,14.0,0.0,59.0
HO CHI MINH,2020-03-01,36.0,25.0,13.0,0.0,61.0
HO CHI MINH,2021-03-01,35.0,26.0,16.0,0.5,60.0
HO CHI MINH,2009-03-02,35.0,25.0,10.0,0.0,60.0
HO CHI MINH,2010-03-02,35.0,25.0,6.0,0.0,59.0
HO CHI MINH,2011-03-02,34.0,24.0,6.0,1.3,68.0
HO CHI MINH,2012-03-02,37.0,26.0,12.0,0.0,65.0
HO CHI MINH,2013-03-02,37.0,25.0,14.0,0.0,64.0
HO CHI MINH,2014-03-02,37.0,23.0,11.0,0.0,67.0
HO CHI MINH,2015-03-02,35.0,25.0,11.0,0.0,59.0
HO CHI MINH,2016-03-02,35.0,25.0,11.0,0.0,54.0
HO CHI MINH,2017-03-02,34.0,24.0,7.0,3.8,61.0
HO CHI MINH,2018-03-02,34.0,26.0,11.0,0.0,67.0
HO CHI MINH,2019-03-02,36.0,25.0,16.0,0.0,59.0
HO CHI MINH,2020-03-02,36.0,26.0,15.0,0.0,58.0
HO CHI MINH,2021-03-02,35.0,25.0,11.0,0.6,65.0
HO CHI MINH,2009-02-25,37.0,26.0,10.0,0.4,59.0
HO CHI MINH,2010-02-25,38.0,24.0,7.0,0.0,60.0
HO CHI MINH,2011-02-25,36.0,24.0,9.0,0.0,64.0
HO CHI MINH,2012-02-25,35.0,25.0,10.0,1.0,73.0
HO CHI MINH,2013-02-25,36.0,26.0,11.0,0.1,60.0
HO CHI MINH,2014-02-25,36.0,23.0,9.0,0.0,63.0
HO CHI MINH,2015-02-25,34.0,24.0,15.0,0.0,68.0
HO CHI MINH,2016-02-25,35.0,25.0,14.0,0.0,49.0
HO CHI MINH,2017-02-25,34.0,26.0,8.0,3.2,62.0
HO CHI MINH,2018-02-25,37.0,25.0,11.0,0.0,54.0
HO CHI MINH,2019-02-25,35.0,25.0,18.0,0.0,58.0
HO CHI MINH,2020-02-25,36.0,25.0,13.0,0.0,52.0
HO CHI MINH,2021-02-25,37.0,23.0,9.0,0.0,65.0
HO CHI MINH,2009-02-04,33.0,23.0,7.0,0.0,64.0
HO CHI MINH,2010-02-04,36.0,24.0,10.0,0.0,57.0
HO CHI MINH,2011-02-04,34.0,23.0,7.0,0.0,66.0
HO CHI MINH,2012-02-04,33.0,24.0,5.0,0.7,68.0
HO CHI MINH,2013-02-04,36.0,26.0,12.0,0.0,58.0
HO CHI MINH,2014-02-04,32.0,22.0,12.0,0.0,69.0
HO CHI MINH,2015-02-04,33.0,23.0,10.0,0.0,56.0
HO CHI MINH,2016-02-04,35.0,26.0,7.0,0.0,53.0
HO CHI MINH,2017-02-04,32.0,25.0,5.0,5.8,75.0
HO CHI MINH,2018-02-04,34.0,24.0,6.0,0.0,53.0
HO CHI MINH,2019-02-04,33.0,25.0,12.0,0.0,65.0
HO CHI MINH,2020-02-04,35.0,24.0,10.0,0.0,56.0
HO CHI MINH,2021-02-04,35.0,24.0,7.0,0.0,57.0
HO CHI MINH,2009-03-04,35.0,26.0,9.0,1.2,64.0
HO CHI MINH,2010-03-04,34.0,26.0,10.0,0.1,63.0
HO CHI MINH,2011-03-04,34.0,24.0,10.0,0.3,62.0
HO CHI MINH,2012-03-04,34.0,25.0,12.0,0.0,63.0
HO CHI MINH,2013-03-04,37.0,26.0,6.0,4.8,59.0
HO CHI MINH,2014-03-04,37.0,23.0,12.0,0.0,67.0
